"x","y","lprice"
119100,487361,12.4968748453182
118766,485913,12.9563087930742
121604,492714,12.2572409321046
121402,485467,13.6231386653168
120288,485063,13.5606183083355
122129,484100,12.2503287367847
121767,486376,14.5574479026937
120683,487253,12.8239573415896
123369,485053,12.7798730684576
118198,484501,12.0725412529057
123080,485569,12.2060726455302
123496,486179,12.0951410848229
119829,485252,13.0170028617465
127282,478530,11.6910716503537
114668,484938,12.2783933071098
117929,484537,12.1172414318236
117928,484584,11.9511803959014
124356,486167,12.2666972673466
120319,487706,11.9349198750296
121017,485411,12.2404740722475
118915,485209,13.8054602221108
118934,481955,12.3566455040095
118648,487355,11.7558716435806
120226,486067,12.8386733262221
123173,485586,12.4090134895269
120025,487934,12.4968748453182
120319,487706,12.3842188309136
124445,486284,11.8844890214027
120228,486427,12.783388010565
118630,488015,12.0725412529057
118576,487895,12.2666972673466
123393,485029,12.4607148639038
113509,484704,12.4191658609909
122602,485739,12.0725412529057
120422,489081,12.8212582846204
120683,485137,12.5061772379805
120036,488433,12.0696800206246
119106,484115,12.4049235042753
125183,487237,12.5425448821514
113729,484924,12.3238556811866
119197,487822,12.1281111040605
126989,486098,12.8609986132699
124469,484618,12.6915804613119
127146,478535,11.8493977015914
118226,484855,12.4292161968444
127134,486042,13.1021606700868
119873,482224,12.1281111040605
123016,489995,11.9511803959014
119493,486180,12.4411447677097
119943,487853,12.3587937325478
120141,488440,11.9511803959014
118631,488406,11.9447078813958
114813,487751,12.3987569893597
118801,486648,11.9703503120091
118931,488689,11.9049675527463
121609,484267,12.594730635322
120895,487886,13.0657930259159
114503,485616,12.0725412529057
117954,485349,13.3999951140026
117144,486322,11.9183905730784
120770,488285,12.5172270741671
120058,487558,11.8844890214027
122382,487045,12.8346813049525
121024,482769,12.4684369099977
118290,485307,12.2035695153121
120558,482774,12.5602444592508
121095,488336,12.7425660160447
120319,487706,11.9511803959014
118420,485800,12.4874851049684
126571,481073,11.7199396343546
121520,485507,12.3458345879053
124915,485020,12.3238556811866
120958,484319,13.2140305659302
119179,485102,13.4588356140255
123378,485383,12.594730635322
120634,484578,14.5809784001038
119256,486938,12.3842188309136
123900,485333,14.2792445741964
121645,485566,12.5061772379805
122183,486102,12.2783933071098
119138,486838,12.3458345879053
121078,485635,12.5689781392195
119911,487948,12.7798730684576
123942,489684,12.2060726455302
121543,485090,12.7211392635534
123589,485581,12.3673407931263
120228,488736,12.1600287070288
114581,485997,12.3013828253345
118572,486502,12.3238556811866
119358,487366,12.2428866186529
123269,486355,12.4722756863048
120537,487102,13.0773660114736
124476,485421,12.3458345879053
121042,492530,11.9117015849276
120937,492463,11.8635823365834
125198,481961,11.4075649493124
115507,486120,12.2666972673466
113444,484702,12.594730635322
114174,484489,12.7367008965923
119193,487724,12.1117619660589
121525,485011,12.3327052964635
122992,490007,11.9150516718129
118826,484313,11.9766594812024
119254,487378,11.9511803959014
118459,485006,12.3371009079366
118262,484773,12.2060726455302
119223,486050,12.5461099483159
122829,485771,12.2876526325226
114897,483832,12.9598444479066
118632,488010,12.1145054520047
123677,485278,12.9945300058944
119972,487212,12.5153938930854
121920,484681,12.2307652581205
128999,484997,12.5425448821514
121632,484363,12.7798730684576
118264,485153,12.4645833406817
119565,486618,11.9984332807519
121543,487187,12.7656884334656
119829,487824,12.1807548375459
120781,492072,12.1281111040605
119848,487166,12.2428866186529
124994,481886,11.8844890214027
118875,488286,11.9766594812024
118910,487747,12.3013828253345
117061,488096,11.7360690162844
119829,485252,12.8790171187726
119244,485936,12.3987569893597
128438,484834,13.7101500423064
119994,486733,12.170445467887
120773,482783,12.0696800206246
115573,484491,12.4120700380094
125371,490382,11.7752897294377
119575,484253,12.9715404876697
124933,490341,11.7360690162844
124063,486176,12.0435537160324
119142,485762,13.2759424653326
118507,485051,12.6031695039678
119497,486695,12.6603279178078
124264,490096,12.0257490913989
120137,486802,12.4130868149145
118426,486102,12.1495022940418
122627,484950,12.3238556811866
119859,487172,12.1909590077201
118953,487564,11.982929094216
119120,484121,13.0170028617465
116362,488149,12.3126823805884
122370,485024,12.7656884334656
120523,487156,13.1615840905576
122582,485152,12.3566455040095
120683,487988,12.2783933071098
122510,489403,12.0346910287746
121621,484123,12.7218858108072
121786,484969,13.0280526979331
121378,485947,11.6082356447746
119939,487367,12.0581525154536
119337,487522,12.2968270087986
123997,487139,12.2404740722475
120257,488240,12.6014874177848
119765,484371,13.2176735572087
114912,487559,12.1547793511426
120957,489074,12.757080058929
119534,486257,12.3104326608544
118350,484699,13.119358868384
128453,479183,12.2922503417712
120121,488538,12.3821245893105
119833,484383,12.8739020181058
120047,482300,12.3566455040095
122158,486229,12.7656884334656
122382,487045,12.7938593104323
115548,484154,12.5172270741671
122042,483938,12.4411447677097
123519,486319,12.2548628096996
123205,486944,12.106252310248
122119,483960,12.1807548375459
120168,483101,12.2922503417712
116049,485057,13.4870064909922
124892,487153,12.8212582846204
119398,484098,12.8212582846204
121132,492284,11.8844890214027
120052,486947,12.3609373560911
121867,485251,12.3104326608544
122538,486331,12.0015054797889
123792,485241,13.0253016645612
126452,478339,11.6868787720937
121944,485245,12.3566455040095
119432,487130,11.7752897294377
119905,482703,12.0137007528827
116921,485604,11.9117015849276
116402,488563,11.9183905730784
118516,486671,12.0030380471387
126461,478748,11.8775685785581
125078,482175,11.3850920934603
124121,485874,11.9250351157971
118279,487750,12.2666972673466
128051,485373,13.0710700830168
129015,484983,12.3013828253345
121001,485447,12.4568313638774
119040,487131,12.2713921116508
120543,482773,12.4272141941737
123532,485249,12.3013828253345
118420,486243,12.6048487654875
122625,485682,12.3630763943398
124265,490096,11.8313791960888
120309,482958,12.0581525154536
121101,485437,12.7756387643188
120066,482738,12.1281111040605
120887,487871,12.8479265317026
119786,485261,13.5606183083355
121553,485854,13.1519221796459
118969,487645,12.3566455040095
121347,491314,11.6741936125664
118204,484583,12.3238556811866
119012,482023,12.3673407931263
120579,488129,12.7278382093345
122919,486803,12.6378550619557
118910,487074,12.2853458264247
118865,481839,13.6231386653168
118933,482107,12.3458345879053
119061,484222,12.2010601037066
114925,488536,12.3458345879053
121531,492726,12.4292161968444
121994,487526,12.8076526325646
122539,483909,12.4490188241406
122940,488478,11.7752897294377
116072,488557,11.9349198750296
126828,480655,12.0435537160324
120986,488745,12.8413258476712
122599,488291,12.0464905757057
120935,485334,11.8458198802436
118572,486341,12.1807548375459
120088,488583,12.1495022940418
122070,492364,13.1223633774043
118528,486626,12.1117619660589
118254,487829,12.8739020181058
122650,488348,11.9984332807519
119060,487697,11.9349198750296
113513,485363,12.0639328783691
120098,481965,12.8212582846204
118173,484517,12.3883942023241
119271,486050,12.2548628096996
125201,487240,13.5042186198734
121084,484875,12.3883942023241
118822,487596,12.942039823273
119172,485004,12.6443275764613
121500,491607,12.1858699382127
121713,487312,12.1547793511426
123514,491438,11.8600549960654
119303,487368,12.1960223096767
122352,485618,12.5776362019627
122352,485618,12.5776362019627
124592,487062,12.7483969363555
124856,490623,12.2548628096996
121259,484318,13.1123130415508
127015,481918,11.3504065354725
124722,485303,12.7483969363555
124837,485724,12.4490188241406
120404,487541,12.3070485628702
124124,486283,12.2783933071098
122096,483962,12.2922503417712
118521,484894,12.4684369099977
126525,478765,11.8844890214027
120942,484358,13.2401464130607
122355,485619,12.5425448821514
124071,487864,13.4800378216761
124889,490622,12.2783933071098
122831,488304,11.7752897294377
124576,489616,12.1858699382127
120873,482306,13.0815413828841
123740,486405,12.0464905757057
124004,486935,12.6115377536383
121320,487727,12.1652506510099
119807,482741,12.0581525154536
116647,486240,12.7938593104323
120448,492432,11.7752897294377
124638,489680,11.8844890214027
122375,486987,12.8739020181058
128286,485688,12.7798730684576
115703,485454,11.8844890214027
122427,487207,13.3613802778748
124676,485093,13.0604879736862
121168,486040,13.8003969201542
120125,486923,12.5776362019627
120283,489257,12.6760762747759
123733,486220,12.1281111040605
120123,488588,12.0951410848229
125064,487458,12.814478597635
120971,485489,12.9360337992128
123387,487189,12.6884987947745
120662,487669,11.9183905730784
119565,485265,12.7293207892947
119660,484211,12.8992198260901
118285,485307,12.7656884334656
127392,479104,11.9984332807519
119336,486737,12.2548628096996
118033,487503,12.0725412529057
120899,488239,12.0895388292742
122168,487376,12.8739020181058
115516,485153,12.3458345879053
124343,485751,12.5061772379805
119086,486020,12.5514338295686
119553,482392,12.0581525154536
120087,487887,12.0725412529057
121133,484998,12.2945412935178
115183,484591,12.618182296357
124839,487732,12.4008167223227
120282,482299,11.8277362048103
118768,487266,12.083905011556
119270,486006,12.8158382171511
127237,480240,11.9183905730784
120331,486451,12.5245263766487
116256,488369,11.6351430976945
122097,486110,12.4292161968444
125268,490136,11.289781913656
124720,486213,12.4968748453182
118404,487874,11.9183905730784
121731,487656,12.4292161968444
116435,487936,11.9381932003746
124089,486436,12.1743239472156
123150,485312,12.0782392740203
118817,486230,12.0867258878976
118771,487874,12.0317192583854
127632,478493,11.8493977015914
117088,487258,11.6952470217642
119901,482748,12.1281111040605
120768,488361,12.3779229024568
119658,486998,12.594730635322
120939,489173,11.8670972786908
115253,484189,12.8413258476712
126449,478338,11.78691421029
126396,478518,12.0725412529057
124172,484269,12.1007121298723
119825,488653,12.7469423906445
114208,484864,12.2307652581205
120991,485364,12.7656884334656
120944,487896,12.3883942023241
127970,478621,11.7752897294377
118199,487876,12.4391665276976
123824,486076,12.9243221108509
128829,485210,12.2548628096996
122116,487219,12.6760762747759
120029,484421,12.8802918162046
120464,488472,12.7218858108072
116409,487409,11.7752897294377
119561,486889,12.3059179804999
119561,486889,12.2548628096996
120929,483157,12.8346813049525
124361,490439,11.9511803959014
120263,482299,11.6847757218969
119943,486216,14.1939469936845
118382,486781,12.273731294004
121366,484835,12.3238556811866
124163,486151,12.8929502130765
121133,488873,13.3574354995838
119165,486115,13.0919041699196
119941,486842,12.7512996960135
123631,485370,12.4684369099977
123654,485382,12.0725412529057
123635,485372,12.7512996960135
119534,486787,12.0287386302473
122736,485965,12.3758154201173
120678,487870,12.714395139078
127968,485898,12.2783933071098
115088,484397,12.5245263766487
118313,488048,11.9891596439666
118493,485969,12.3458345879053
121520,485010,12.3282902782544
119937,482185,12.2602056541101
119471,485164,13.6291809797728
118501,485502,12.3935890192012
114255,484973,12.5602444592508
118976,487986,12.1281111040605
118447,488408,12.1007121298723
117645,488052,12.3673407931263
117643,488052,12.4780063610138
117640,488053,12.4391665276976
119952,484555,13.0867361997612
120051,484020,13.9873608148909
122111,484080,12.9239124386805
124626,487141,12.8212582846204
124629,489658,12.2356314477717
121136,492808,12.9480099902596
121019,482863,13.0497926845695
120990,488760,11.9511803959014
120770,488335,12.0990440727717
119162,486331,12.0287386302473
118148,487856,12.594730635322
121272,484100,13.1203613747337
128782,485226,12.2548628096996
122321,486485,12.9360337992128
118557,486186,12.1807548375459
127219,479171,11.6931615152732
114931,487634,12.4684369099977
124643,486750,12.1086802995215
121729,486050,12.758519943987
115553,485657,11.8130300574206
117849,487996,12.1007121298723
123341,487136,12.1117619660589
117851,488008,12.0494188354848
120075,487684,12.814478597635
120832,487486,13.1421660047005
124509,489574,11.9349198750296
128201,485452,12.3925522124728
124485,489586,11.9150516718129
114929,487629,12.6031695039678
128869,484788,13.4588356140255
123054,491665,12.0137007528827
120160,486410,12.3842188309136
120128,485378,13.4574060212159
115169,487943,12.0668105781967
121820,485537,13.3534750983677
120866,486454,12.8609986132699
118054,484900,12.6483517267611
119351,486357,12.3013828253345
120479,488251,12.9715404876697
126967,479956,12.2548628096996
118176,488599,12.896716695872
122340,485538,12.4292161968444
124901,481060,11.6118654128251
119671,486046,12.8346813049525
118831,485622,12.5981147333062
120278,482955,12.3126823805884
118931,486047,12.4191658609909
121086,485233,12.4490188241406
118731,485428,12.8609986132699
123609,485359,12.5532021766254
122271,487101,12.1468532858702
120910,486266,13.2356920627113
118231,484616,12.3800259526536
122386,484628,12.4490188241406
121990,483929,12.3630763943398
119267,487731,12.1308101610296
120328,487118,12.8739020181058
121269,485185,12.4292161968444
118486,488063,12.3673407931263
118558,485081,12.6603279178078
121356,486055,12.4684369099977
121145,485686,13.2176735572087
125085,490577,11.9511803959014
118754,485255,12.2555768404333
124902,484952,12.1007121298723
119839,482144,12.1007121298723
119951,488284,11.8844890214027
118909,482641,12.7068479334427
118841,487086,12.272562386799
119450,483930,14.7318012898384
121297,492268,11.9183905730784
122962,490610,12.7367008965923
120594,489146,12.1226910365911
123378,485383,12.5245263766487
119041,487798,11.9250351157971
114642,486016,12.2060726455302
121043,482672,12.6915804613119
123985,486436,12.683858415218
119077,484491,12.2010601037066
121058,485583,12.7068479334427
120097,482301,11.8130300574206
119095,484517,12.2783933071098
119211,484258,12.3779229024568
119166,481883,12.7938593104323
124708,486252,12.2500895309469
119844,488728,12.2666972673466
122059,485429,12.4684369099977
119519,486249,12.2060726455302
122715,485869,12.2488926427131
119975,487907,13.5410737122625
114191,484171,13.0313439790172
122349,485070,12.9831013100708
119055,484087,12.2548628096996
123662,485985,12.1960223096767
128161,485593,12.2209612580239
120141,486452,12.7798730684576
120314,489191,11.9381932003746
124839,487732,12.3779229024568
119313,487198,12.2524790183443
118720,485075,12.1858699382127
122354,487028,12.6443275764613
124860,481236,11.6526874073454
119589,486752,12.3609373560911
119078,486322,12.5117174183561
127388,481392,12.0331170904865
118775,485140,12.1281111040605
124847,489739,11.8565151693603
118345,487485,12.0725412529057
118139,484564,12.2548628096996
120943,489172,11.9183905730784
123506,486533,12.1468532858702
114293,485446,11.740061037554
118975,484793,12.2783933071098
118626,487198,12.1248625901046
123652,485985,12.1281111040605
119972,488164,12.9480099902596
124587,487087,12.6915804613119
117373,485873,12.1281111040605
119080,484822,12.5061772379805
127168,478543,11.9511803959014
118298,485273,12.2548628096996
122481,486089,12.5776362019627
123808,486951,11.7158663089669
124414,486470,12.0639328783691
118460,486873,12.1226910365911
119277,487818,12.1613367516888
123255,484528,12.5153938930854
122852,485002,12.6165252951494
121281,484748,12.0137007528827
118479,488073,12.1495022940418
119063,484841,12.0725412529057
122470,484407,12.6280670555895
118018,484901,12.5514338295686
119984,488589,12.9456261989043
118401,488595,12.2307652581205
120848,486896,12.3715870840077
123812,486981,11.7752897294377
123812,486981,11.7558716435806
123813,486980,11.7752897294377
121988,491561,12.5689781392195
120683,487265,13.1993244185405
119972,488164,12.5845090812504
119917,486386,12.9831013100708
121848,484541,12.4371843664936
118186,484541,12.502466658584
122947,489876,11.8913619006905
115834,484370,12.0494188354848
118345,487842,12.1807548375459
116982,488091,11.8844890214027
118354,488480,12.0137007528827
120796,492222,11.9316357998284
122727,488435,12.0076217068063
118199,484490,12.2830336866663
123969,486370,12.1455261456621
120504,487381,12.2783933071098
121994,483971,12.3013828253345
121505,485639,12.8212582846204
119336,487550,12.0435537160324
118418,487156,12.0725412529057
119492,483917,12.5776362019627
118341,487483,12.16785143271
121320,485410,12.2500895309469
120745,488500,12.5672374947418
119167,486384,12.1145054520047
118780,488311,12.0867258878976
122282,485674,13.0080742310022
119689,488185,11.9349198750296
119689,488185,12.2307652581205
120177,488168,12.1415341243926
119529,486231,12.4292161968444
119012,482188,11.9511803959014
120791,486864,13.3293775467887
120031,487278,12.6760762747759
120035,487276,12.5776362019627
120214,484496,13.1123130415508
120102,484390,12.7628272011846
121909,486212,12.5602444592508
118978,485953,12.3458345879053
120085,489287,11.8670972786908
124827,486108,12.0725412529057
120171,488146,12.3673407931263
119882,484484,13.7375490164946
121515,485009,12.3327052964635
117131,488554,12.4684369099977
119033,484814,12.802158113247
121671,484279,12.3925522124728
121929,485961,12.758519943987
124873,486119,12.1807548375459
123575,486584,12.6115377536383
119901,488330,12.8212582846204
122804,485874,12.5425448821514
118442,487756,12.1388638958367
120987,485511,12.1547793511426
117122,488573,12.0782392740203
113882,484370,13.2533916398107
115460,485971,12.1547793511426
119221,487828,12.0725412529057
121097,485243,12.0610468734799
120545,482110,12.5245263766487
115897,487444,12.3883942023241
121775,486319,14.6039679183285
122563,485560,12.1985443791094
123013,489848,11.8458198802436
119946,488675,11.9608112889623
122167,487463,13.4371741172444
122045,485508,12.8007797532769
118261,487993,12.1495022940418
118278,487606,12.3883942023241
114385,484823,12.273731294004
115654,486225,11.8635823365834
120737,488436,12.4130868149145
122009,486871,12.6443275764613
119205,486442,12.4191658609909
120130,481965,12.9287786283317
125255,487249,13.6762484906308
119342,484889,13.8878312195439
113712,485554,12.1934938633233
119192,487821,12.16785143271
124314,486248,12.0137007528827
114240,485664,11.6526874073454
121392,484832,12.3544926506484
121552,485414,12.2065725205718
120571,488014,11.9511803959014
124356,485789,12.2060726455302
118347,486908,12.2783933071098
124217,485265,12.965709567359
124616,486235,12.3779229024568
125195,490499,11.6952470217642
120807,486377,12.5061772379805
118281,484790,12.1807548375459
120583,488056,13.4037758368425
119877,485579,14.5856187796603
114689,484664,11.8493977015914
121305,488759,12.7022921169068
119166,485000,12.594730635322
121918,485126,12.083905011556
124841,486551,12.3673407931263
124610,486272,12.0725412529057
120911,487574,13.774688563444
119911,487300,13.3244875614945
122115,485134,12.1007121298723
119875,487104,13.0497926845695
117168,485313,11.9049675527463
122148,486434,13.2621253197795
120126,488544,12.2307652581205
120324,486513,12.586219945654
120033,487533,12.1415341243926
119358,487378,12.106252310248
124861,481894,11.5028751291167
118378,485118,13.1148351109835
119319,484140,12.3842188309136
117565,487785,12.4837043821285
122513,490911,11.6526874073454
122896,486895,13.2921061519914
122852,489955,11.9117015849276
120126,488544,12.4371843664936
122825,488337,11.9608112889623
115625,484666,12.4780063610138
121773,486250,12.8212582846204
120973,484966,12.6098696965376
121732,484191,12.6507584667916
122269,486926,12.6443275764613
120170,487802,12.3238556811866
125546,489684,11.8130300574206
120143,488557,12.0076217068063
117827,486640,12.2783933071098
119977,486629,11.7597855429018
119397,487410,12.2830336866663
122108,483961,12.3673407931263
120071,486089,13.5021687387319
119892,482014,12.0494188354848
122339,486283,12.4684369099977
113279,484846,12.3673407931263
120819,486302,12.5061772379805
118865,485128,13.2621253197795
124613,489626,12.4636446763359
122663,486483,14.2375049680236
123008,489889,11.9183905730784
121491,485025,13.3977198001655
124507,489951,11.7597855429018
116222,488577,11.8130300574206
119977,486629,11.7597855429018
119949,484612,13.3847276418718
119402,487345,12.1807548375459
121960,486588,12.4684369099977
124928,483693,12.2342956044739
122788,489495,12.0867258878976
119857,489524,12.2500895309469
120257,488240,12.4090134895269
124859,481545,11.580584113444
118691,486606,11.9381932003746
120154,487630,12.4684369099977
122892,484132,12.714395139078
117606,488603,11.4349639235005
122167,487462,12.8992198260901
122026,485571,12.5776362019627
122166,487462,13.5144054651804
122055,487186,13.1900220258781
121972,485559,12.6443985416852
120320,487708,12.3458345879053
124831,484995,12.2876526325226
114697,484898,11.982929094216
118262,485222,12.4874851049684
126988,479016,11.9766594812024
125232,487197,13.3374747570213
119748,485457,12.586219945654
118343,487269,11.9250351157971
119929,489344,12.1807548375459
119918,489352,12.0167264737993
120936,485029,12.618182296357
118853,482895,12.6115377536383
124999,490526,12.4292161968444
118902,485745,12.814478597635
116921,485609,11.8844890214027
124161,485389,13.0815413828841
123417,487721,12.6443275764613
120855,486324,12.5776362019627
119068,487530,12.4799093111599
125014,481984,11.7905572015685
119748,485457,13.0815413828841
126874,481820,11.9511803959014
123442,487351,11.8844890214027
119634,486927,12.5061772379805
115399,484103,12.2428866186529
120202,489144,11.901583454762
113138,484864,12.8346813049525
121700,485705,13.0731206108259
117226,485408,12.2548628096996
120222,486465,12.4874851049684
117105,486590,12.1626430876028
118243,484655,12.1117619660589
119350,487443,12.1574074735489
118222,485342,12.3673407931263
124670,486902,12.5061772379805
122518,490918,11.8350089641393
119953,488617,12.6081988523728
124196,487412,12.6791964021122
126572,478540,12.3758154201173
118842,487756,12.6378550619557
118842,485964,11.8493977015914
118239,487759,12.2548628096996
124846,486258,12.4645833406817
118410,485145,12.2404740722475
119953,488617,12.5776362019627
118788,485031,12.5776362019627
118338,485046,13.1123130415508
117055,486855,12.7512996960135
124763,490037,11.8277362048103
123669,488930,11.8844890214027
120356,487546,12.5335762121686
120807,487916,12.7158977689626
117606,488603,11.4876076569859
118572,486341,12.2783933071098
119741,488260,12.1281111040605
115559,485657,12.0317192583854
120443,488701,11.982929094216
119917,489359,12.2307652581205
114255,484126,12.9598444479066
119007,487865,11.9511803959014
122059,485429,12.4874851049684
124260,489384,13.4298480771523
125003,487525,13.0604879736862
119023,487896,11.9349198750296
118930,487096,12.1281111040605
121366,485967,12.0435537160324
122059,485429,12.5389670608035
119034,486061,12.3013828253345
119955,488285,12.1807548375459
116433,485621,11.8844890214027
117131,485256,12.0197430673387
122876,489954,11.9250351157971
122390,486429,12.3523351525084
124940,481838,11.5711943730942
121508,484311,12.5335762121686
119662,486998,12.6115377536383
121165,486021,13.6170596192404
121033,488985,12.586219945654
118282,484638,12.0951410848229
118433,486738,11.9640010843304
118441,486709,11.8775685785581
118838,486732,11.9511803959014
125293,490214,11.9183905730784
121319,492268,11.9640010843304
121269,492267,11.8844890214027
120066,488323,12.3883942023241
121957,484755,12.390475368528
118589,488290,11.990711234658
121305,485957,12.2060726455302
120847,487049,13.1918894400529
118774,487856,11.9984332807519
118773,487863,11.9316357998284
120631,485324,12.7656884334656
122123,485072,12.6760762747759
118376,484588,12.4090134895269
121781,486082,12.7868906411162
118419,487827,11.9117015849276
118746,485592,12.4490188241406
120574,489242,12.1415341243926
118746,485592,13.1711535415738
126445,478337,11.7752897294377
124904,481908,11.8493977015914
113675,484711,12.8609986132699
119890,486193,13.8547312711176
123561,485969,11.9703503120091
124937,481849,11.8422292121128
122225,484790,12.618182296357
118786,485954,12.2110601870412
118634,484414,13.1663802628211
114264,488204,12.4607148639038
124393,486133,11.8493977015914
122145,484793,12.3070485628702
124444,486420,12.0435537160324
118976,487986,12.0406082058026
119947,487370,12.9715404876697
120961,484747,12.4587749990859
122148,484923,12.2076264377696
122135,484970,12.2428866186529
114306,485449,11.7752897294377
120929,483157,12.8346813049525
120954,484461,12.9239124386805
123260,484531,12.5421876755035
120211,489404,11.8844890214027
127244,479123,11.5898865061064
123020,485558,11.9183905730784
118332,485141,13.0058295611484
119235,485029,12.7512996960135
116740,488223,11.6082356447746
122477,489431,12.0552497557956
120200,488154,12.0435537160324
125065,482167,11.8204101647182
128297,485166,12.814478597635
128418,485407,12.6115377536383
119783,487360,11.9544010106014
122183,485356,12.714395139078
128266,485397,12.4292161968444
128267,485395,12.3458345879053
115068,488078,12.1415341243926
121897,485120,13.0583580474284
120438,487451,12.1495022940418
119037,485039,13.4224679698547
127056,481928,12.1281111040605
124646,490837,11.7829526021833
121838,490859,11.8775685785581
119098,486375,13.0919041699196
125373,480458,11.7117763237154
121729,487578,11.8493977015914
124880,487764,12.3013828253345
118431,487255,12.1007121298723
121929,484719,12.1934938633233
118251,484645,12.4490188241406
117015,486274,11.9183905730784
120106,482556,12.2922503417712
119396,487419,12.1960223096767
121220,488039,13.9767787055604
121740,484459,12.3883942023241
120035,487276,12.5602444592508
121675,491102,11.9479493753199
120791,485595,14.0061309175729
121495,486417,13.5410737122625
121335,484495,12.9269565810617
123083,485317,11.901583454762
121329,484031,12.6603279178078
121560,486254,13.9978321147582
118902,486711,12.4912515877638
123258,491761,12.2060726455302
119398,487398,12.1934938633233
120459,485262,12.8802918162046
121190,484957,12.1807548375459
122335,486489,12.9214704350249
125111,489096,12.1547793511426
119461,486166,12.2548628096996
121795,485253,13.2650202558404
118782,488160,12.0015054797889
121305,485957,12.2307652581205
122803,485754,12.3059179804999
120182,485428,13.9108207377686
121305,485957,12.2060726455302
120401,485300,13.3847276418718
120401,485300,13.0170028617465
118774,487856,11.8844890214027
118771,487870,11.8844890214027
118684,484864,12.4191658609909
123990,489453,11.7558716435806
121982,484806,12.1547793511426
119220,485949,12.672946381767
122692,485567,12.4292161968444
122851,484258,12.5602444592508
118307,487177,11.9447078813958
122912,490071,11.8130300574206
118969,488005,12.083905011556
121646,485019,12.3883942023241
120491,487414,11.8947807074393
121768,485243,12.4684369099977
118906,485649,12.594730635322
122319,485649,12.3883942023241
119314,486379,12.0137007528827
121797,484187,12.6603279178078
121010,484684,12.8479265317026
122217,484675,12.4252081754468
119589,481998,12.2307652581205
125197,490517,12.0076217068063
118143,484772,12.1388638958367
127001,478668,11.7125956600988
115169,484343,12.4391665276976
113726,484795,12.3821245893105
118247,484495,12.2783933071098
118259,484498,12.0581525154536
120903,488240,12.1858699382127
121290,487756,13.9725143067739
127228,478521,11.5070281097041
119239,487341,13.1021606700868
127739,479109,12.0137007528827
118352,485192,12.3059179804999
124363,486393,12.0979304869105
124620,489639,12.3414772825364
121772,487358,12.6603279178078
119387,481901,12.7293207892947
120653,485181,12.4490188241406
115932,488608,11.8313791960888
119526,485188,13.6876771864544
114436,485508,12.065372763427
116751,488473,12.2548628096996
125214,481812,12.1007121298723
124684,489921,11.8844890214027
121739,485551,12.5646208338506
121146,484926,12.3013828253345
124738,490070,12.0137007528827
118588,488527,12.0137007528827
114343,488420,12.3587937325478
120310,482302,12.0464905757057
119241,486184,12.586219945654
118386,487011,12.1415341243926
119637,486917,12.4292161968444
124108,486282,12.3238556811866
114209,484862,12.273731294004
127589,480107,11.7981044072039
127405,480129,11.870599909242
127363,480106,12.0435537160324
120251,484032,12.7293207892947
123526,487305,12.6362303662287
114295,484717,12.6992433340574
118978,486610,12.2307652581205
118517,485516,12.2548628096996
118765,485096,12.1807548375459
123816,486288,12.1117619660589
123366,491248,11.982929094216
128453,479293,12.16785143271
118264,485114,12.5061772379805
116236,488577,11.7239964350502
120008,487308,13.3731220957515
123069,490988,11.6082356447746
122130,492450,12.3349055173731
118816,485015,12.2783933071098
122240,492416,12.1495022940418
122130,484092,12.1281111040605
120198,487338,13.1806322855283
126609,481666,11.9766594812024
126890,481702,12.0435537160324
124913,481969,11.47210347045
124968,482013,11.556942350387
124971,482112,11.0821425488778
124971,482112,11.4876076569859
125020,482066,11.4616321705827
126102,481796,12.5776362019627
127525,482049,12.2876526325226
127176,482158,11.7752897294377
126843,481956,11.8130300574206
126886,482028,11.5129254649702
126766,481996,11.47210347045
117568,484843,12.502466658584
117508,484913,12.4874851049684
127146,478533,11.7479975871497
118692,488347,12.0435537160324
126520,481099,11.7280368445872
126383,481064,11.8981878657609
126462,481101,11.8493977015914
126421,481082,11.7280368445872
126524,481045,11.289781913656
126575,481076,11.4510500612521
126415,480991,11.7636841833174
127334,480334,11.9283409039316
126307,478472,12.3249661754706
127712,479215,11.7360690162844
128011,478615,11.6952470217642
124153,486315,11.979799201207
115569,484504,12.2307652581205
127970,478621,12.0137007528827
119504,486597,12.1909590077201
118910,488398,12.1281111040605
125650,480257,11.8844890214027
118658,486646,11.9511803959014
118194,484844,13.1900238950353
117556,488470,12.0581525154536
119382,486438,12.1807548375459
124824,481287,11.5852461265499
120854,492262,11.8844890214027
118711,488098,12.0137007528827
121550,485112,12.3800259526536
120136,486803,12.3566455040095
119114,485748,13.2707833825226
122645,484959,12.9598444479066
117218,486989,12.768541502448
119486,486031,12.4490188241406
115004,484226,12.4874851049684
119196,484277,12.3238556811866
119933,488555,12.0167264737993
120591,492016,11.8688501275183
121342,485935,12.083905011556
118556,487319,12.2899541295109
114021,484422,12.594730635322
119967,485338,13.9421432088976
122814,485586,12.3779229024568
123202,486653,13.704578997257
121748,487605,11.6952470217642
121764,487596,12.2899541295109
121742,487608,11.6952470217642
121766,487599,12.3458345879053
121767,487602,12.3126823805884
120845,488954,12.8131171270367
119235,487534,12.5602444592508
120164,486700,13.3731220957515
118684,484964,12.2184951655287
115430,488539,12.3371009079366
118956,486823,12.281412002076
119400,486355,12.1375261029951
120456,485320,13.7101500423064
120176,485691,13.5410737122625
123063,490992,11.870599909242
120745,488501,12.5461099483159
